date,away_team,away_score,home_team,home_score,game_note
2025-09-06,Elmhurst,0,IL Tech,4,
2025-09-06,S Virginia,1,Ferrum,1,
2025-09-06,Framingham St,1,MA Col Lib Arts,4,
2025-09-06,Franciscan OH,0,Kenyon,3,
2025-09-06,Washington & Lee,1,Frank & Marsh,0,
2025-09-06,Oberlin,0,Geneva,0,
2025-09-06,Randolph-Macon,0,Gettysburg,2,
2025-09-06,Greensboro,4,Averett,1,
2025-09-06,Grinnell,0,WI LaCrosse,4,
2025-09-06,Regent,0,Mary Baldwin,4,
2025-09-06,Middlebury,1,Hamilton,0,
2025-09-06,Hanover,1,Spalding,2,
2025-09-06,Hardin-Simmons,0,Ohio Wesleyan,0,
2025-09-06,Wooster,3,Heidelberg,1,
2025-09-06,Olivet MI,0,Hiram,1,
2025-09-06,St Mary's MD,0,Hobart & Smith,0,
2025-09-06,Hood,0,Bryn Mawr,1,
2025-09-06,Hope,1,St Olaf,3,
2025-09-06,IL Wesleyan,3,Illinois Col,0,
2025-09-06,IN S Bend,1,Manchester,0,
2025-09-06,Ithaca,0,R Stockton,1,
2025-09-06,Johns Hopkins,3,Shenandoah,1,
2025-09-06,Wesleyan CT,1,J&W RI,0,
2025-09-06,Asbury,2,Wittenberg,4,
2025-09-06,Wheaton MA,4,Keene St,0,
2025-09-06,Widener,2,King's PA,1,
2025-09-06,Aurora,0,Knox,1,
2025-09-06,La Verne,0,The Master's,3,
2025-09-06,Lawrence,0,St Mary's MN,3,
2025-09-06,Lebanon Val,2,Elizabethtown,0,
2025-09-06,Northwest WA,3,Lewis & Clark,2,
2025-09-06,Bethany Luth,0,Augsburg,10,
2025-09-06,Mt Aloysius,1,Lycoming,7,
2025-09-06,WI Platteville,4,Augustana IL,2,
2025-09-06,Wentworth Tech,5,ME Farmington,1,
2025-09-06,Martin Luther,4,Maranatha Bap,0,
2025-09-06,Marian WI,1,WI Whitewater,1,
2025-09-06,NC Wesleyan,0,Mary Washington,4,
2025-09-06,Otterbein,0,Adrian,1,
2025-09-06,Rhodes,2,Maryville TN,1,
2025-09-06,York PA,2,McDaniel,0,
2025-09-06,Ursinus,0,Messiah,3,
2025-09-06,Westminster MO,1,Millikin,2,
2025-09-06,Millsaps,0,Le Tourneau,3,
2025-09-06,MS Women,0,LaGrange,1,
2025-09-06,Marywood,2,Moravian,0,
2025-09-06,Principia,2,Mt Mary,0,
2025-09-06,Muhlenberg,2,Neumann,1,
2025-09-06,Muskingum,1,Franklin,4,
2025-09-06,Nazareth,1,St Lawrence,2,
2025-09-06,Norwich,1,Elms,2,
2025-09-06,Soka,1,Occidental,1,
2025-09-06,Benedictine IL,0,Webster,2,
2025-09-06,Manhattanville,0,Ramapo,1,
2025-09-06,Peace,0,Randolph Col,2,
2025-09-06,Rockford,0,Ripon,8,
2025-09-06,NJ City,0,Roanoke,1,
2025-09-06,Wartburg,2,St Benedict,1,
2025-09-06,Bethel MN,0,Kalamazoo,3,
2025-09-06,Marymount VA,1,St Vincent,3,
2025-09-06,Rowan,1,Salisbury,0,
2025-09-06,Sewanee,0,Transylvania,0,
2025-09-06,Skidmore,0,SUNY Oneonta,1,
2025-09-06,S Maine,1,U New England,2,
2025-09-06,St John Fisher,0,PSU-Behrend,1,
2025-09-06,SUNY Poly,1,SUNY Delhi,3,
2025-09-06,SUNY-ESF,4,SUNY Canton,1,
2025-09-06,Bluffton,0,St Mary's IN,5,
2025-09-06,Farmingdale,1,Drew,3,
2025-09-06,Keuka,1,SUNY Fredonia,1,
2025-09-06,Sarah Lawrence,0,Swarthmore,3,
2025-09-06,Williams,1,Tufts,2,
2025-09-06,Babson,1,Union NY,1,
2025-09-06,SW Christian,2,Univ Ozarks,0,
2025-09-06,Utica,0,Oswego St,1,
2025-09-06,RI College,0,Brandeis,2,
2025-09-06,Scranton,2,Vassar,3,
2025-09-06,Bridgewater MA,7,Anna Maria,0,
2025-09-06,Trine,0,Wheaton IL,1,
2025-09-06,Wm Paterson,2,FDU Madison,0,
2025-09-06,WI Eau Claire,1,Rochester Tech,2,
2025-09-06,WI Stout,1,WI Superior,0,
2025-09-06,Worcester St,1,Fitchburg St,0,
2025-09-06,Brooklyn Col,1,Valley Forge,0,
2025-09-06,MN Morris,2,Buena Vista,1,
2025-09-06,Buffalo St,0,Brockport St,0,
2025-09-06,Huntington,1,Anderson IN,0,
2025-09-06,Blackburn,0,Stephens,9,
2025-09-06,Huntingdon,0,Wiley,2,
2025-09-06,SUNY Maritime,1,Centenary NJ,8,
2025-09-06,Goucher,2,Notre Dame MD,1,
2025-09-06,Bates,0,Trinity CT,2,
2025-09-06,Regis MA,2,Rivier,3,
2025-09-06,Ohio Northern,0,Carnegie Mellon,1,
2025-09-06,Nichols,2,Plymouth St,5,
2025-09-06,MA Maritime,0,Salem MA,4,
2025-09-06,Penn Col Tech,6,Elmira,0,
2025-09-06,NVU-Johnson,1,Plattsburgh St,6,
2025-09-06,Hartford,4,Springfield,1,
2025-09-06,Stevens,0,St Joseph's LI,1,
2025-09-06,Gwynedd-Mercy,2,PSU-Brandywine,1,
2025-09-06,Pitt-Bradford,0,Chatham,6,
2025-09-06,W Connecticut,1,Merchant Marine,0,
2025-09-06,E Connecticut,5,Simmons,0,
2025-09-06,W New England,1,Clark MA,1,
2025-09-06,Eastern Univ,4,Cairn,0,
2025-09-06,Suffolk,0,Emerson,0,
2025-09-06,Wesleyan GA,0,Salem NC,7,
2025-09-06,ME Maritime,5,ME Presque Isle,0,
2025-09-06,Catholic,3,Haverford,1,
2025-09-06,Cedar Crest,0,Immaculata,3,
2025-09-06,WI Oshkosh,1,Gust Adolphus,1,
2025-09-06,Northwestern MN,2,NE Wesleyan,5,
2025-09-06,N England Col,0,St Joseph CT,6,
2025-09-06,Russell Sage,0,MA Boston,1,
2025-09-06,Stevenson,0,Washington MD,1,
2025-09-06,Roger Williams,1,Endicott,0,
2025-09-06,PSU-Harrisburg,5,Pitt-Greensburg,3,
2025-09-06,Keystone,0,Waynesburg,15,
2025-09-06,Wilmington OH,0,Centre,1,
2025-09-06,Meredith,0,Lynchburg,3,
2025-09-06,TX Lutheran,3,Howard Payne,1,
2025-09-06,Rensselaer,0,Hartwick,1,
2025-09-06,Trinity TX,1,MIT,3,
2025-09-06,Gordon,0,Misericordia,4,
2025-09-06,Fisher,1,ME Ft Kent,6,
2025-09-06,Mt St Mary NY,1,Lasell,2,
2025-09-06,Monmouth IL,3,Lakeland,2,
2025-09-06,North Park,0,Loras,3,
2025-09-07,Cal Lutheran,2,Puget Sound,1,
2025-09-07,Hardin-Simmons,1,Capital,1,
2025-09-07,Castleton,0,Middlebury,5,
2025-09-07,Centre,2,DePauw,0,
2025-09-07,Mt St Joseph,0,Chris Newport,4,
2025-09-07,Knox,2,Coe,0,
2025-09-07,SUNY New Paltz,0,College of NJ,1,
2025-09-07,Concordia IL,1,Beloit,1,
2025-09-07,NE Wesleyan,0,Concordia Mhd,0,
2025-09-07,CT College,1,Salve Regina,0,
2025-09-07,Carnegie Mellon,2,Denison,1,
2025-09-07,DeSales,1,Mt Holyoke,1,
2025-09-07,Brevard,4,E Mennonite,0,
2025-09-07,Smith,1,Amherst,2,
2025-09-07,Hamline,0,WI Stevens Pt,0,
2025-09-07,Hobart & Smith,3,Salisbury,0,
2025-09-07,Huntingdon,3,Centenary,1,
2025-09-07,Ithaca,1,Drew,0,
2025-09-07,Johns Hopkins,1,Washington & Lee,2,
2025-09-07,Lake Forest,4,St Norbert,0,
2025-09-07,UC Santa Cruz,4,Lewis & Clark,1,
2025-09-07,N England Col,1,ME Farmington,5,
2025-09-07,Martin Luther,1,Lakeland,0,
2025-09-07,M Hardin-Baylor,1,VA Wesleyan,1,
2025-09-07,Houston-Victoria,1,McMurry,0,
2025-09-07,Milwaukee Eng,2,Claremont M.S.,4,
2025-09-07,Pomona-Pitzer,1,Pac Lutheran,0,
2025-09-07,Redlands,0,Linfield,2,
2025-09-07,Rose-Hulman,0,Washington StL,4,
2025-09-07,Emory,4,St Benedict,0,
2025-09-07,Bethel MN,1,Carthage,2,
2025-09-07,St Mary's MD,0,Rowan,4,
2025-09-07,St Scholastica,1,Dubuque,2,
2025-09-07,PSU-Harrisburg,2,St Vincent,0,
2025-09-07,Schreiner,0,Texas A&M-SA,0,
2025-09-07,Farmingdale,1,R Stockton,1,
2025-09-07,Thomas ME,0,Colby-Sawyer,2,
2025-09-07,Brandeis,2,Wellesley,1,
2025-09-07,Warner Pacific,2,Willamette,3,
2025-09-07,PSU-Altoona,1,Wash & Jeff,4,
2025-09-07,W Connecticut,0,Wesleyan CT,5,
2025-09-07,Whitman,2,Eastern Oregon,2,
2025-09-07,Old Westbury,8,Yeshiva,0,
2025-09-07,TX Lutheran,0,UTRGV,6,
2025-09-07,J&W NC,2,Hollins,0,
2025-09-07,NYU,0,Arcadia,0,
2025-09-07,Fisher,1,ME Presque Isle,0,
2025-09-07,Agnes Scott,0,Salem NC,0,O1
2025-09-07,MIT,7,Dallas Univ,0,
2025-09-07,Colby,2,Emmanuel MA,2,
2025-09-07,MN Morris,0,Cornell IA,4,
2025-09-07,St Thomas TX,2,Belhaven MS,2,
2025-09-07,Berea,5,Wesleyan GA,0,
2025-09-07,Kalamazoo,0,Concordia WI,0,
2025-09-07,Marymount VA,0,Pitt-Greensburg,0,
2025-09-07,SW Univ TX,0,E Texas Bap,0,
2025-09-07,Rensselaer,1,SUNY Oneonta,0,
2025-09-07,Skidmore,1,Hartwick,1,
2025-09-07,Carleton MN,3,Simpson IA,0,
2025-09-08,WI Whitewater,2,Carroll WI,3,
2025-09-08,Emory,2,St Catherine,0,
2025-09-08,St Joseph's NY,0,John Jay,3,
2025-09-08,George Fox,1,Bushnell,1,
2025-09-08,Montclair St,5,PSU-Berks,1,
2025-09-08,Purchase,0,Albertus Magnus,5,
2025-09-08,Peace,2,Warren Wilson,1,
2025-09-08,Wilson,0,Neumann,2,
2025-09-08,Lancaster Bib,2,Gwynedd-Mercy,1,
2025-09-08,Blackburn,0,Monmouth IL,5,
2025-09-09,Case Western,1,Heidelberg,0,
2025-09-09,SUNY Canton,0,Clarkson,6,
2025-09-09,S Maine,0,Colby,5,
2025-09-09,Cortland St,5,Smith,2,
2025-09-09,Covenant,1,Berry,1,
2025-09-09,Bob Jones,2,Pfeiffer,0,
2025-09-09,Eastern Univ,3,Delaware Val,0,
2025-09-09,Ripon,0,Elmhurst,2,
2025-09-09,Frank & Marsh,2,York PA,1,
2025-09-09,Hamilton,3,Oswego St,1,
2025-09-09,Hiram,0,Kenyon,2,
2025-09-09,Goucher,0,Hood,2,
2025-09-09,La Verne,0,Soka,2,
2025-09-09,Westminster PA,1,Lycoming,4,
2025-09-09,Kalamazoo,1,Augustana IL,0,
2025-09-09,Madonna,1,Adrian,0,
2025-09-09,Manchester,0,Olivet MI,1,
2025-09-09,Moravian,1,Muhlenberg,0,
2025-09-09,Norwich,2,Plymouth St,1,
2025-09-09,Beloit,3,Rockford,0,
2025-09-09,Russell Sage,1,SUNY Delhi,0,
2025-09-09,SUNY Potsdam,0,Utica,2,
2025-09-09,Union NY,3,W New England,0,
2025-09-09,Yeshiva,0,Merchant Marine,12,
2025-09-09,UHSP,2,Principia,1,
2025-09-09,Caltech,0,Westcliff,2,
2025-09-09,Wiley,0,Le Tourneau,3,
2025-09-09,Blue Mtn,0,Belhaven MS,6,
2025-09-09,Fitchburg St,2,Nichols,4,
2025-09-09,PSU-Brandywine,4,Valley Forge,0,
2025-09-09,Eureka,1,Faith Bap,4,
2025-09-09,MA Col Lib Arts,0,Elms,4,
2025-09-09,Trinity CT,3,St Joseph CT,0,
2025-09-09,SUNY Poly,2,Bard,3,
2025-09-09,E Connecticut,0,Hartford,3,
2025-09-09,Baldwin-Wallace,0,Ohio Wesleyan,3,
2025-09-09,Houghton,6,Pitt-Bradford,0,
2025-09-09,Texas Col,2,Centenary,2,
2025-09-09,Rivier,0,Suffolk,5,
2025-09-09,Lesley,4,MA Maritime,0,
2025-09-09,PSU-Scranton,4,Keystone,4,
2025-09-09,Cornell IA,0,Simpson IA,10,
2025-09-09,Lake Forest,4,Milwaukee Eng,0,
2025-09-10,N Central IL,1,Calvin,0,
2025-09-10,Carthage,0,WI Whitewater,1,
2025-09-10,Rensselaer,1,Castleton,0,
2025-09-10,Transylvania,0,Centre,3,
2025-09-10,The Master's,2,Chapman,1,
2025-09-10,Albion,2,IN S Bend,0,
2025-09-10,Wheaton IL,0,Chicago,7,
2025-09-10,Albright,3,Neumann,4,
2025-09-10,Alfred St,0,Alfred,3,
2025-09-10,College of NJ,0,Arcadia,1,
2025-09-10,WI Superior,0,Concordia Mhd,0,
2025-09-10,Allegheny,0,PSU-Behrend,2,
2025-09-10,CT College,1,Coast Guard,0,
2025-09-10,Alma,2,Franklin,0,
2025-09-10,Juniata,0,Alvernia,0,
2025-09-10,Framingham St,2,Dean,0,
2025-09-10,Dickinson,1,Scranton,3,
2025-09-10,Wilmington OH,3,Earlham,0,
2025-09-10,WI Stout,2,Edgewood,3,
2025-09-10,Gettysburg,1,Elizabethtown,1,
2025-09-10,Wooster,1,Franciscan OH,0,
2025-09-10,Geneva,0,Mt Union,2,
2025-09-10,J&W NC,0,Greensboro,1,
2025-09-10,Guilford,2,Meredith,0,
2025-09-10,Otterbein,1,Hanover,3,
2025-09-10,Hope,2,IL Tech,2,
2025-09-10,MS Women,2,Huntingdon,2,
2025-09-10,St Joseph's ME,1,Husson,4,
2025-09-10,Central IA,2,Illinois Col,0,
2025-09-10,John Jay,1,Cedar Crest,0,
2025-09-10,Salisbury,1,Johns Hopkins,4,
2025-09-10,J&W RI,0,MIT,3,
2025-09-10,Berea,0,Asbury,5,
2025-09-10,Kean,1,Sarah Lawrence,1,
2025-09-10,Westfield St,0,Keene St,1,
2025-09-10,King's PA,0,Wilkes,0,
2025-09-10,Lebanon Val,2,Immaculata,0,
2025-09-10,WI Eau Claire,1,Augsburg,0,
2025-09-10,Williams Bap,4,Lyon,1,
2025-09-10,St Francis IL,3,Aurora,0,
2025-09-10,Marian WI,1,Lawrence,2,
2025-09-10,Hollins,0,Mary Baldwin,3,
2025-09-10,Mary Washington,1,Bridgewater VA,3,
2025-09-10,Maryville TN,0,Sewanee,2,
2025-09-10,MA Dartmouth,0,Roger Williams,5,
2025-09-10,Methodist,3,Averett,0,
2025-09-10,Messiah,1,McDaniel,0,
2025-09-10,Millikin,0,Webster,2,
2025-09-10,WI Oshkosh,1,Milwaukee Eng,2,
2025-09-10,St Vincent,1,Mt Aloysius,0,
2025-09-10,Wentworth Tech,0,Mt Holyoke,0,
2025-09-10,Muskingum,1,Oberlin,3,
2025-09-10,Rochester NY,4,Nazareth,1,
2025-09-10,Randolph Col,1,NC Wesleyan,2,
2025-09-10,St Norbert,0,North Park,1,
2025-09-10,LaGrange,0,Oglethorpe,1,
2025-09-10,Haverford,1,PSU-Berks,0,
2025-09-10,Plattsburgh St,1,Skidmore,3,
2025-09-10,PSU-Abington,1,Ramapo,2,
2025-09-10,Randolph-Macon,1,Roanoke,1,
2025-09-10,Rose-Hulman,0,Spalding,0,
2025-09-10,Washington MD,2,Rutgers-Camden,0,
2025-09-10,Rutgers-Newark,2,FDU Madison,3,
2025-09-10,St Mary's MD,0,Stevenson,1,
2025-09-10,WI Stevens Pt,1,St Olaf,6,
2025-09-10,Bethany Luth,0,St Scholastica,4,
2025-09-10,PSU-Mont Alto,0,Wilson,5,
2025-09-10,S Virginia,0,Shenandoah,4,
2025-09-10,St John Fisher,1,Rochester Tech,1,
2025-09-10,Geneseo St,1,SUNY Fredonia,2,
2025-09-10,Notre Dame MD,0,Susquehanna,4,
2025-09-10,Swarthmore,1,Rowan,2,
2025-09-10,Thomas ME,0,Bates,8,
2025-09-10,Tufts,6,Regis MA,0,
2025-09-10,U New England,3,Lasell,0,
2025-09-10,Ursinus,1,Widener,0,
2025-09-10,Clark MA,0,Brandeis,5,
2025-09-10,Vassar,5,W Connecticut,0,
2025-09-10,Piedmont,0,Brevard,2,
2025-09-10,Wartburg,0,St Mary's MN,3,
2025-09-10,Wash & Jeff,0,Carnegie Mellon,10,
2025-09-10,Waynesburg,0,Pitt-Greensburg,1,
2025-09-10,Wesleyan CT,3,Worcester Tech,0,
2025-09-10,Bridgewater MA,0,Wheaton MA,3,
2025-09-10,Wm Paterson,0,St Joseph's LI,2,
2025-09-10,Gust Adolphus,0,WI River Falls,3,
2025-09-10,Manhattanville,5,Brooklyn Col,1,
2025-09-10,Mt Marty,4,Buena Vista,0,
2025-09-10,Buffalo St,2,Elmira,4,
2025-09-10,Dakota Wesleyan,1,NE Wesleyan,1,
2025-09-10,Concordia TX,0,Huston-Tillot,0,
2025-09-10,PSU-New Kens,1,La Roche,3,
2025-09-10,Wellesley,0,MA Boston,0,
2025-09-10,Loras,4,Concordia WI,1,
2025-09-10,ME Augusta,1,ME Presque Isle,1,
2025-09-10,York NY,0,Old Westbury,4,
2025-09-10,Hilbert,1,Keuka,1,
2025-09-10,Mt St Mary NY,1,NJ City,2,
2025-09-10,Christendom,12,Trinity DC,0,
2025-09-10,Anderson IN,1,Indiana-East,2,
2025-09-10,Simmons,3,Anna Maria,2,
2025-09-10,Marymount VA,1,Catholic,1,
2025-09-10,Carlow,0,Chatham,5,
2025-09-10,NYU,1,Stevens,0,
2025-09-10,Penn Col Tech,6,Thiel,1,
2025-09-10,Bryn Mawr,6,Cairn,0,
2025-09-10,Emerson,0,Endicott,1,
2025-09-10,RI College,4,Curry,0,
2025-09-10,Bethany WV,1,Marietta,3,
2025-09-10,Mt St Joseph,2,Wittenberg,2,
2025-09-10,Luther IA,1,WI Platteville,2,
2025-09-10,Monmouth IL,1,IL Wesleyan,5,
2025-09-10,Stephens,0,Westminster MO,2,
2025-09-10,Gordon,0,Salve Regina,1,
2025-09-10,R Stockton,5,Centenary NJ,0,
2025-09-11,Clarkson,0,SUNY Potsdam,2,
2025-09-11,Colby-Sawyer,0,Salem MA,3,
2025-09-11,Concordia IL,0,St Mary's IN,3,
2025-09-11,Regent,1,Agnes Scott,2,
2025-09-11,Hamline,6,MN Morris,0,
2025-09-11,Lewis & Clark,0,Warner Pacific,0,
2025-09-11,Martin Luther,2,Waldorf,2,
2025-09-11,Blackburn,2,Mt Mary,0,
2025-09-11,Pratt Inst,4,Purchase,0,
2025-09-11,Rhodes,2,Belhaven MS,0,
2025-09-11,Bethel MN,0,Macalester,5,
2025-09-11,Schreiner,1,Howard Payne,2,
2025-09-11,Yeshiva,0,Manhattanville,12,
2025-09-11,North American,0,St Thomas TX,3,
2025-09-11,SUNY New Paltz,1,Montclair St,1,
2025-09-11,Covenant,0,Emory,7,
2025-09-11,UC Santa Cruz,0,Claremont M.S.,2,
2025-09-11,Benedictine IL,0,Lake Forest,8,
2025-09-11,York PA,3,Lancaster Bib,0,
2025-09-11,Wesleyan GA,0,Regent,2,
2025-09-12,Capital,0,Hope,2,
2025-09-12,Chris Newport,1,Case Western,1,
2025-09-12,Augustana IL,3,Cornell IA,0,
2025-09-12,St Scholastica,4,Crown MN,0,
2025-09-12,DeSales,2,Susquehanna,1,
2025-09-12,Edgewood,1,Beloit,0,
2025-09-12,Elmhurst,1,Lawrence,1,
2025-09-12,Millsaps,2,Hendrix,2,
2025-09-12,J&W RI,4,Nichols,0,
2025-09-12,Maranatha Bap,0,Rockford,4,
2025-09-12,Misericordia,4,M Hardin-Baylor,1,
2025-09-12,Moravian,1,Eastern Univ,1,
2025-09-12,Westcliff,3,Occidental,1,
2025-09-12,Shaw NC,6,Pfeiffer,0,
2025-09-12,Great Lakes Chr,0,Ripon,0,
2025-09-12,Roanoke,3,Greensboro,0,
2025-09-12,Carnegie Mellon,1,Shenandoah,1,
2025-09-12,Hardin-Simmons,1,Trinity TX,2,
2025-09-12,Utica,5,Morrisville St,0,
2025-09-12,Washington StL,1,N Central IL,0,
2025-09-12,Waynesburg,1,Baldwin-Wallace,0,
2025-09-12,Bridgewater MA,7,MA Maritime,0,
2025-09-12,Willamette,0,George Fox,0,
2025-09-12,Buena Vista,1,Monmouth IL,4,
2025-09-12,Salem NC,4,Hollins,2,
2025-09-12,Central Penn,4,Trinity DC,0,
2025-09-12,McMurry,0,SW Univ TX,0,
2025-09-12,Carlow,0,Hiram,2,
2025-09-12,Ohio Northern,0,Ohio Wesleyan,0,O2
2025-09-12,S Virginia,0,Washington & Lee,1,
2025-09-12,Wilmington OH,0,Westminster PA,0,
2025-09-12,Linfield,3,Pacific OR,0,
2025-09-12,Meredith,1,Berry,2,
2025-09-13,Cal Lutheran,0,Westmont,1,
2025-09-13,Calvin,1,Chicago,2,
2025-09-13,WI Lutheran,0,Carthage,3,
2025-09-13,Castleton,0,W Connecticut,2,
2025-09-13,Centre,1,Denison,1,
2025-09-13,Chapman,1,Claremont M.S.,2,
2025-09-13,Heidelberg,1,Albion,4,
2025-09-13,Albright,0,PSU-Berks,2,
2025-09-13,Bob Jones,0,Citadel,3,
2025-09-13,WI Whitewater,4,Coe,0,
2025-09-13,Tufts,2,Colby,0,
2025-09-13,Alfred,0,Keuka,0,
2025-09-13,College of NJ,2,Swarthmore,2,
2025-09-13,Alfred St,4,SUNY Canton,0,
2025-09-13,Concordia IL,0,Kalamazoo,2,
2025-09-13,CT College,0,Bowdoin,2,
2025-09-13,Alvernia,2,Goucher,1,
2025-09-13,Delaware Val,0,Marymount VA,1,
2025-09-13,Wheaton IL,0,DePauw,3,
2025-09-13,Grove City,1,Dickinson,0,
2025-09-13,Dubuque,1,Dominican IL,1,
2025-09-13,Indiana-East,3,Earlham,0,
2025-09-13,E Mennonite,1,Mary Baldwin,5,
2025-09-13,Williams,1,Amherst,0,
2025-09-13,E Texas Bap,3,Schreiner,0,
2025-09-13,Elizabethtown,0,Stevenson,0,
2025-09-13,Framingham St,0,Worcester St,1,
2025-09-13,PSU-Harrisburg,1,Frank & Marsh,3,
2025-09-13,Geneva,0,Kenyon,4,
2025-09-13,Catholic,0,Gettysburg,1,
2025-09-13,Regent,0,Randolph Col,2,
2025-09-13,Hamline,1,Bethany Luth,1,
2025-09-13,Hilbert,1,Buffalo St,4,
2025-09-13,Hobart & Smith,0,Messiah,3,
2025-09-13,Hood,0,Washington MD,7,
2025-09-13,ME Ft Kent,2,Husson,4,
2025-09-13,Illinois Col,4,Manchester,1,
2025-09-13,IN S Bend,1,Anderson IN,1,
2025-09-13,Nazareth,0,Ithaca,0,
2025-09-13,Asbury,0,Spalding,6,
2025-09-13,Juniata,2,Wash & Jeff,1,
2025-09-13,King's PA,0,SUNY New Paltz,5,
2025-09-13,Franklin,0,Knox,0,
2025-09-13,Life Pacific,2,La Verne,0,
2025-09-13,Lake Forest,2,WI Oshkosh,1,
2025-09-13,Lebanon Val,1,Wilkes,0,
2025-09-13,Augsburg,1,North Park,2,
2025-09-13,Pitt-Greensburg,0,Lycoming,6,
2025-09-13,NE Wesleyan,0,Augustana IL,1,
2025-09-13,ME Farmington,0,Wellesley,4,
2025-09-13,Austin Col,0,M Hardin-Baylor,0,
2025-09-13,Mary Washington,2,VA Wesleyan,0,
2025-09-13,Wittenberg,1,Adrian,0,
2025-09-13,Lynchburg,4,Maryville TN,1,
2025-09-13,S Maine,3,MA Dartmouth,0,
2025-09-13,Averett,0,Brevard,1,
2025-09-13,Rowan,0,Babson,1,
2025-09-13,Middlebury,0,Trinity CT,0,
2025-09-13,WI LaCrosse,6,Millikin,2,
2025-09-13,Mt Aloysius,2,Wilson,0,
2025-09-13,Muhlenberg,0,Rutgers-Camden,0,
2025-09-13,Bluffton,2,Muskingum,1,
2025-09-13,N England Col,1,Simmons,1,
2025-09-13,Norwich,1,Albertus Magnus,1,
2025-09-13,St Lawrence,2,Oswego St,1,
2025-09-13,Notre Dame MD,4,PSU-Schuylkill,0,
2025-09-13,Grinnell,1,Benedictine IL,0,
2025-09-13,St Mary's MD,0,Randolph-Macon,2,
2025-09-13,The Master's,2,Redlands,0,
2025-09-13,IL Tech,3,Rose-Hulman,0,
2025-09-13,St Joseph's NY,0,Rutgers-Newark,11,
2025-09-13,St Benedict,1,WI Eau Claire,0,
2025-09-13,Wilmington OH,0,St Vincent,2,
2025-09-13,Salisbury,0,Bridgewater VA,1,
2025-09-13,PSU-Mont Alto,0,Cairn,4,
2025-09-13,Elmira,0,St John Fisher,6,
2025-09-13,SUNY Delhi,1,Thomas ME,2,
2025-09-13,Farmingdale,3,FDU Madison,4,
2025-09-13,SUNY Fredonia,1,Allegheny,0,
2025-09-13,Mt St Mary NY,0,SUNY Oneonta,1,
2025-09-13,Union NY,4,Plattsburgh St,0,
2025-09-13,U New England,2,W New England,1,
2025-09-13,Ursinus,2,Gwynedd-Mercy,1,
2025-09-13,MIT,1,Brandeis,2,
2025-09-13,Mt St Vincent,1,Vassar,3,
2025-09-13,Macalester,0,Wartburg,1,
2025-09-13,Endicott,2,Wentworth Tech,1,
2025-09-13,Hamilton,1,Wesleyan CT,1,
2025-09-13,PSU-Abington,1,Wm Paterson,2,
2025-09-13,WI Superior,2,WI River Falls,4,
2025-09-13,WI Stevens Pt,3,Concordia WI,5,
2025-09-13,MN Morris,0,WI Stout,2,
2025-09-13,Wooster,0,Rochester Tech,4,
2025-09-13,Bard,2,Brooklyn Col,0,
2025-09-13,Bryn Mawr,0,York PA,4,
2025-09-13,Concordia TX,1,Houston-Victoria,1,
2025-09-13,Haverford,0,Scranton,0,
2025-09-13,SUNY Poly,2,SUNY-ESF,1,
2025-09-13,Westfield St,1,Fitchburg St,0,
2025-09-13,City Col NY,0,Old Westbury,1,
2025-09-13,Sweet Briar,1,Warren Wilson,2,
2025-09-13,WI Platteville,2,Simpson IA,0,
2025-09-13,R Stockton,0,Marywood,2,
2025-09-13,Cedar Crest,6,York NY,1,
2025-09-13,Anna Maria,0,Salem MA,2,
2025-09-13,Coast Guard,0,Merchant Marine,0,
2025-09-13,LaGrange,0,Le Tourneau,4,
2025-09-13,Regis MA,0,Lasell,1,
2025-09-13,Mitchell,0,Rivier,4,
2025-09-13,MA Col Lib Arts,0,NVU-Johnson,5,
2025-09-13,Roger Williams,1,Emerson,1,
2025-09-13,Valley Forge,2,Lehman,1,
2025-09-13,Oberlin,4,Olivet MI,0,
2025-09-13,PSU-Altoona,3,Chatham,3,
2025-09-13,SUNY Cobleskill,0,ME Maritime,7,
2025-09-13,RI College,5,Plymouth St,1,
2025-09-13,Drew,0,Rensselaer,1,
2025-09-13,Suffolk,1,Hartford,0,
2025-09-13,MA Boston,0,Bates,2,
2025-09-13,Widener,4,Neumann,1,
2025-09-13,Hartwick,0,Geneseo St,0,
2025-09-13,Houghton,0,PSU-Behrend,0,
2025-09-13,Russell Sage,0,Brockport St,3,
2025-09-13,Loras,2,Carleton MN,0,
2025-09-13,Bethany WV,3,Pitt-Bradford,1,
2025-09-13,UC Santa Cruz,0,Pomona-Pitzer,3,
2025-09-13,Carroll WI,1,Marian WI,1,
2025-09-13,Sarah Lawrence,0,Stevens,3,
2025-09-13,Transylvania,0,Marietta,2,
2025-09-13,Elms,0,Emmanuel MA,7,
2025-09-13,St Joseph CT,6,Dean,0,
2025-09-13,John Jay,0,Kean,4,
2025-09-13,Spurgeon,0,Blackburn,4,
2025-09-13,Central IA,3,Greenville,1,
2025-09-13,Great Lakes Chr,0,Elmhurst,4,
2025-09-13,St Olaf,3,Northwestern MN,1,
2025-09-13,St Thomas TX,1,Howard Payne,0,
2025-09-13,Colby-Sawyer,0,St Joseph's ME,2,
2025-09-13,Gordon,1,Curry,0,
2025-09-13,Carroll MT,1,Whitworth,1,
2025-09-13,Clarkson,0,Worcester Tech,2,
2025-09-13,E Connecticut,1,Keene St,1,
2025-09-13,Pratt Inst,1,PSU-Brandywine,2,
