date,away_team,away_score,home_team,home_score,game_note
2024-10-15,Salem State University,4,Thomas College,1,
2024-10-15,Roanoke College,0,Christopher Newport University,6,
2024-10-15,Coe College,1,Buena Vista University,2,
2024-10-15,Gordon College,4,Curry College,0,
2024-10-15,Amherst College,1,Tufts University,2,
2024-10-15,LaGrange College,5,Huntingdon College,2,
2024-10-15,Loras College,6,Wartburg College,1,
2024-10-15,Maine Maritime Academy,1,Bowdoin College,1,
2024-10-15,Belhaven University,2,Millsaps College,0,
2024-10-15,Ohio Wesleyan University,4,Hiram College,0,
2024-10-15,Saint Vincent College,2,Washington and Jefferson College,0,
2024-10-15,Wentworth Institute of Technology,0,University of New England,2,
2024-10-15,Allegheny College,1,Westminster College (Pennsylvania),2,
2024-10-15,Alfred State College,0,"Pennsylvania State Univ. Erie, the Behrend College",6,
2024-10-15,Mount Aloysius College,0,"University of Pittsburgh, Greensburg",2,
2024-10-15,Agnes Scott College,2,Wesleyan College (Georgia),1,
2024-10-15,Suffolk University,0,Western New England University,0,
2024-10-15,Lawrence University,0,University of Wisconsin-La Crosse,5,
2024-10-15,Central College (Iowa),0,Luther College,0,
2024-10-15,State University of New York Maritime College,13,Medgar Evers College,0,
2024-10-15,Nebraska Wesleyan University,0,Simpson College,3,
2024-10-15,University of Saint Joseph (Connecticut),2,Elms College,3,
2024-10-15,Roger Williams University,1,Endicott College,2,
2024-10-15,Southwestern University (Texas),1,Texas Lutheran University,0,
2024-10-15,Ripon College,3,Maranatha Baptist University,0,
2024-10-16,Simmons University,2,Emmanuel College (Massachusetts),11,
2024-10-16,California Lutheran University,1,Pomona-Pitzer Colleges,2,
2024-10-16,Hope College,0,Calvin University,2,
2024-10-16,Capital University,0,Marietta College,0,
2024-10-16,Wheaton College (Illinois),2,Carthage College,1,
2024-10-16,Cedar Crest College,4,University of Valley Forge,0,
2024-10-16,California Institute of Technology,1,Chapman University,0,
2024-10-16,Albion College,4,Kalamazoo College,0,
2024-10-16,Norwich University,3,Colby-Sawyer College,3,
2024-10-16,State University of New York at Brockport,1,Alfred University,0,
2024-10-16,The College of New Jersey,4,"Rutgers, The State Univ. of New Jersey, Camden",0,
2024-10-16,Gustavus Adolphus College,3,St. Catherine University,3,
2024-10-16,"Concordia College, Moorhead",2,College of Saint Benedict,1,
2024-10-16,Crown College (Minnesota),1,"University of Minnesota, Morris",0,
2024-10-16,Denison University,0,DePauw University,0,
2024-10-16,Franklin & Marshall College,0,Dickinson College,1,
2024-10-16,Dominican University (Illinois),4,Edgewood University,0,
2024-10-16,Earlham College,0,Transylvania University,0,
2024-10-16,Randolph-Macon College,3,Eastern Mennonite University,0,
2024-10-16,Keuka College,1,Elmira College,3,
2024-10-16,Sweet Briar College,1,Ferrum College,7,
2024-10-16,Lesley University,4,Framingham State University,0,
2024-10-16,Franciscan University of Steubenville,3,Grove City College,4,
2024-10-16,Franklin College,0,Rose-Hulman Institute of Technology,5,
2024-10-16,Thiel College,0,Geneva College,5,
2024-10-16,Greensboro College,2,Southern Virginia University,0,
2024-10-16,Spalding University,1,Greenville University,2,
2024-10-16,Guilford College,2,Randolph College,0,
2024-10-16,Marymount University (Virginia),3,Gwynedd Mercy University,1,
2024-10-16,Hamline University,0,The College of St. Scholastica,0,
2024-10-16,Mount St. Joseph University,2,Hanover College,1,
2024-10-16,Ohio Northern University,2,Heidelberg University,0,
2024-10-16,Salisbury University,0,Hood College,0,
2024-10-16,Houghton University,0,St. John Fisher University,4,
2024-10-16,Monmouth College (Illinois),1,Illinois College,2,
2024-10-16,Johns Hopkins University,1,Swarthmore College,0,
2024-10-16,Dean College,1,Johnson & Wales University (Providence),8,
2024-10-16,Lycoming College,1,Juniata College,0,
2024-10-16,Keene State College,1,Plymouth State University,2,
2024-10-16,Kenyon College,1,Wittenberg University,1,
2024-10-16,University of La Verne,2,University of Redlands,1,
2024-10-16,Lake Forest College,1,North Park University,0,
2024-10-16,Lewis & Clark College,0,Willamette University,1,
2024-10-16,Anderson University (Indiana),3,Manchester University,0,
2024-10-16,Illinois Institute of Technology,3,Aurora University,0,
2024-10-16,Martin Luther College,1,Bethany Lutheran College,1,
2024-10-16,University of Lynchburg,5,Averett University,0,
2024-10-16,Messiah University,2,Gettysburg College,0,
2024-10-16,Pfeiffer University,1,Methodist University,3,
2024-10-16,Millikin University,0,North Central College,6,
2024-10-16,York College (Pennsylvania),1,Misericordia University,1,
2024-10-16,John Carroll University,3,Baldwin Wallace University,0,
2024-10-16,Moravian University,1,Drew University,2,
2024-10-16,Mount Mary,1,Eureka College,1,
2024-10-16,University of Mount Union,0,Muskingum University,0,
2024-10-16,Bryn Mawr College,1,Muhlenberg College,3,
2024-10-16,University of Wisconsin-Superior,6,University of Northwestern-St. Paul,0,
2024-10-16,St. Mary's College of Maryland,7,Notre Dame of Maryland University,0,
2024-10-16,The College of Wooster,0,Oberlin College,1,
2024-10-16,Penn State Berks College,1,Penn State Harrisburg,3,
2024-10-16,Benedictine University (Illinois),0,Concordia University Chicago,0,
2024-10-16,State University of New York at New Paltz,4,Plattsburgh State University of New York,0,
2024-10-16,Rosemont College,0,Cairn University,1,
2024-10-16,Rowan University,2,Stockton University,0,
2024-10-16,Russell Sage College,3,State University of New York Polytechnic Institute,0,
2024-10-16,Saint Mary's University of Minnesota,2,St. Olaf College,0,
2024-10-16,Smith College,3,Wellesley College,0,
2024-10-16,State University of New York at Morrisville,2,State University of New York at Canton,1,
2024-10-16,Bluffton University,1,Berea College,1,
2024-10-16,Farmingdale State College,1,"Fairleigh Dickinson University, Florham",2,
2024-10-16,State University of New York at Oneonta,0,"Buffalo State, State University of New York",1,
2024-10-16,State University of New York at Oswego,1,State University of New York at Potsdam,0,
2024-10-16,Susquehanna University,4,Goucher College,0,
2024-10-16,Trine University,2,Adrian College,2,
2024-10-16,Ursinus College,0,Haverford College,1,
2024-10-16,Hartwick College,1,Utica University,1,
2024-10-16,Washington College (Maryland),1,McDaniel College,1,
2024-10-16,Chatham University,0,Waynesburg University,3,
2024-10-16,Blackburn College,0,Webster University,12,
2024-10-16,Wilkes University,0,University of Scranton,3,
2024-10-16,Montclair State University,4,William Paterson University of New Jersey,0,
2024-10-16,Wisconsin Lutheran College,1,St. Norbert College,1,
2024-10-16,University of Wisconsin-Eau Claire,2,University of Wisconsin-River Falls,0,
2024-10-16,Saint Elizabeth University,1,Bryn Athyn College,8,
2024-10-16,Albertus Magnus College,1,Lasell University,1,
2024-10-16,Brooklyn College,1,The City College of New York,1,
2024-10-16,Massachusetts Institute of Technology,1,U.S. Coast Guard Academy,0,
2024-10-16,The State University of New York at Fredonia,0,State University of New York at Cortland,1,
2024-10-16,Eastern University,1,Arcadia University,2,
2024-10-16,Elizabethtown College,0,Catholic University,0,
2024-10-16,State University of New York at Geneseo,2,Nazareth University,0,
2024-10-16,John Jay College of Criminal Justice,10,Medgar Evers College,0,
2024-10-16,Kean University,2,"Rutgers, The State Univ. of New Jersey, Newark",0,
2024-10-16,Keystone College,0,Lancaster Bible College,10,
2024-10-16,York College (New York),1,Lehman College,8,
2024-10-16,Augustana College (Illinois),1,Illinois Wesleyan University,1,
2024-10-16,Concordia University Wisconsin,3,Marian University (Wisconsin),0,
2024-10-16,"University of Massachusetts, Dartmouth",1,Rhode Island College,0,
2024-10-16,Emerson College,0,Babson College,0,
2024-10-16,Springfield College,4,Mount Holyoke College,0,
2024-10-16,New York University,4,Mount Saint Mary College (New York),0,
2024-10-16,Pratt Institute,1,Neumann University,5,
2024-10-16,Saint Joseph's College (Maine),2,New England College,1,
2024-10-16,Occidental College,1,Claremont McKenna-Harvey Mudd-Scripps Colleges,3,
2024-10-16,Pennsylvania College of Technology,6,Wilson College,0,
2024-10-16,New Jersey City University,1,Ramapo College,0,
2024-10-16,Regis College (Massachusetts),0,Rivier University,1,
2024-10-16,Rockford University,0,Milwaukee School of Engineering,4,
2024-10-16,Bethel University (Minnesota),1,Augsburg University,1,
2024-10-16,Brevard College,3,Salem College (North Carolina),0,
2024-10-16,Shenandoah University,1,Virginia Wesleyan University,3,
2024-10-16,University of Southern Maine,5,University of Massachusetts Boston,1,
2024-10-16,Washington and Lee University,2,Bridgewater College (Virginia),0,
2024-10-16,Worcester Polytechnic Institute,1,Wheaton College (Massachusetts),2,
2024-10-16,Manhattanville University,0,Lebanon Valley College,2,
2024-10-16,Macalester College,0,Carleton College,1,
2024-10-16,Centenary University (New Jersey),0,Marywood University,8,
2024-10-16,The University of Olivet,0,Saint Mary's College (Indiana),2,
2024-10-16,Wilmington College (Ohio),2,Otterbein University,2,
2024-10-16,Salve Regina University,1,Clark University (Massachusetts),1,
2024-10-16,Western Connecticut State University,1,Eastern Connecticut State University,0,
2024-10-16,Mitchell College,0,Anna Maria College,0,
2024-10-16,VTSU-Johnson,2,Massachusetts College of Liberal Arts,1,
2024-10-17,Ramapo College,4,State University of New York at Cobleskill,0,
2024-10-17,Hardin-Simmons University,4,East Texas Baptist University,0,
2024-10-17,Roanoke College,8,Hollins University,0,
2024-10-17,Asbury University,3,Piedmont University,2,
2024-10-17,Principia College,4,Mississippi University for Women,0,
2024-10-17,Howard Payne University,2,LeTourneau University,0,
2024-10-18,Centenary College (Louisiana),0,Concordia University Texas,2,
2024-10-18,Bard College,1,Clarkson University,3,
2024-10-18,Ferrum College,4,Randolph College,0,
2024-10-18,Framingham State University,0,Worcester State University,1,
2024-10-18,Hendrix College,0,Centre College,2,
2024-10-18,Rensselaer Polytechnic Institute,0,Hobart and William Smith Colleges,1,
2024-10-18,Austin College,2,Schreiner University,0,
2024-10-18,University of the Ozarks (Arkansas),1,McMurry University,4,
2024-10-18,Millsaps College,0,Berry College,2,
2024-10-18,Misericordia University,6,King's College (Pennsylvania),0,
2024-10-18,Rhodes College,0,Sewanee,2,
2024-10-18,Skidmore College,2,Rochester Institute of Technology,2,
2024-10-18,Texas Lutheran University,1,University of St. Thomas (Texas),0,
2024-10-18,Union College (New York),1,Ithaca College,0,
2024-10-18,Vassar College,4,St. Lawrence University,0,
2024-10-18,Westminster College (Pennsylvania),2,Saint Vincent College,1,
2024-10-18,U.S. Merchant Marine Academy,1,University of Mount Saint Vincent,3,
2024-10-18,Southern Virginia University,4,Pfeiffer University,0,
2024-10-18,State University of New York Maritime College,0,Farmingdale State College,9,
2024-10-18,University of Dallas,0,Trinity University (Texas),4,
2024-10-19,Salem State University,2,Massachusetts College of Liberal Arts,0,
2024-10-19,Rivier University,0,University of Saint Joseph (Connecticut),0,
2024-10-19,Concordia University Wisconsin,1,Concordia University Chicago,0,
2024-10-19,California Institute of Technology,0,California Lutheran University,3,
2024-10-19,Calvin University,6,Albion College,0,
2024-10-19,Ohio Northern University,1,Capital University,2,
2024-10-19,Carnegie Mellon University,1,Emory University,0,
2024-10-19,North Park University,0,Carroll University (Wisconsin),3,
2024-10-19,North Central College,2,Carthage College,0,
2024-10-19,Case Western Reserve University,0,University of Rochester,2,
2024-10-19,"Penn State University, Abington",2,Cedar Crest College,0,
2024-10-19,Occidental College,1,Chapman University,3,
2024-10-19,University of Chicago,4,Brandeis University,1,
2024-10-19,Vassar College,1,Clarkson University,1,
2024-10-19,Luther College,1,Coe College,0,
2024-10-19,Colby-Sawyer College,7,Mitchell College,0,
2024-10-19,"Rutgers, The State Univ. of New Jersey, Newark",0,The College of New Jersey,6,
2024-10-19,Macalester College,0,St. Catherine University,4,
2024-10-19,Gustavus Adolphus College,1,"Concordia College, Moorhead",0,
2024-10-19,Cornell College,1,Ripon College,0,
2024-10-19,Martin Luther College,0,Crown College (Minnesota),5,
2024-10-19,Curry College,0,Suffolk University,0,
2024-10-19,Stevens Institute of Technology,9,Delaware Valley University,0,
2024-10-19,Denison University,0,The College of Wooster,1,
2024-10-19,DeSales University,1,Arcadia University,1,
2024-10-19,Dickinson College,0,Swarthmore College,0,
2024-10-19,Wisconsin Lutheran College,0,Dominican University (Illinois),2,
2024-10-19,Rose-Hulman Institute of Technology,3,Earlham College,0,
2024-10-19,Roanoke College,6,Eastern Mennonite University,0,
2024-10-19,Hamilton College,2,Amherst College,2,
2024-10-19,Howard Payne University,2,East Texas Baptist University,1,
2024-10-19,Eastern University,1,Hood College,0,
2024-10-19,Elmhurst University,1,Illinois Wesleyan University,0,
2024-10-19,Elmira College,1,State University of New York at Brockport,7,
2024-10-19,Waynesburg University,1,Franciscan University of Steubenville,1,
2024-10-19,Mount St. Joseph University,3,Franklin College,0,
2024-10-19,Meredith College,1,Greensboro College,3,
2024-10-19,Greenville University,5,Mississippi University for Women,0,
2024-10-19,Augustana College (Illinois),1,Grinnell College,1,
2024-10-19,Grove City College,4,Chatham University,0,
2024-10-19,Gwynedd Mercy University,0,Neumann University,2,
2024-10-19,Carleton College,4,Hamline University,0,
2024-10-19,Hanover College,10,Berea College,0,
2024-10-19,Heidelberg University,5,University of Mount Union,2,
2024-10-19,Hollins University,0,Bridgewater College (Virginia),9,
2024-10-19,State University of New York Polytechnic Institute,1,Houghton University,2,
2024-10-19,Huntingdon College,2,Maryville College (Tennessee),6,
2024-10-19,Thomas College,0,Husson University,5,
2024-10-19,Lawrence University,2,Illinois College,1,
2024-10-19,Skidmore College,1,Ithaca College,2,
2024-10-19,Johns Hopkins University,0,Franklin & Marshall College,1,
2024-10-19,Regis College (Massachusetts),0,Johnson & Wales University (Providence),0,
2024-10-19,Belhaven University,0,Asbury University,0,
2024-10-19,University of Scranton,4,Juniata College,0,
